filename,filename,md5,sha1,sha256,ssdeep,,,,,,,,,,,,,,,,,,,,,,,
PerceptionSimulationInput.exe,C:\WINDOWS\system32\PerceptionSimulation\PerceptionSimulationInput.exe,A12943D36DBF8296EE2DCE49B77A5F13,1423AD369B7A9CCC3799746F6AFF864CEAB1EDFB,16B94CD57454FE534BFDA208F827E77CAB9FCC501F34E60C8C3D1E9304B674FC,1536:Ng0qeYCprYI/VbD3efO9pMj8DAmpfhNokN:NLqeYCprYI/VXqOKWJN/N,,,,,,,,,,,,,,,,,,,,,,,
PerceptionSimulationInput.exe,C:\Windows\system32\PerceptionSimulation\PerceptionSimulationInput.exe,BD77981903F642E483C2EAD1F153E305,DCA8635DF056CFBE83FB61BFE7FC23C94F6B3E20,5F1B2451767114A48B4AA05BD9389C091F87FC0EE2BD7A762BF45D6416B7FD35,768:ENLbR6zBFpzX5SLsOq/VbDhZeRhh4sVvwEO97dFpMzfe+Ic7Zn9I8Royy51YKX+F:Ep1GprYI/VbD3efO9pMj8DAmpfhNokN,,,,,,,,,,,,,,,,,,,,,,,
PerceptionSimulationInput.exe,C:\Windows\system32\PerceptionSimulation\PerceptionSimulationInput.exe,E9700994FB95782727D038F8750671EA,20943008176E6DD35DB22602595C2EF5FB331C0A,6DAA3C4359DE509E490B6D5FA777C67FFDA5178C4C7D2EC1AAD8EE8C22D3B5BA,768:QNLbT0zBFpzX5SLsOq/VbDhZeRhh4sVvwEO97dFpMzfe+Ic7Zn9I8Royy51YKX+F:QpH0prYI/VbD3efO9pMj8DAmpfhNokN,,,,,,,,,,,,,,,,,,,,,,,
PerceptionSimulationService.exe,C:\WINDOWS\system32\PerceptionSimulation\PerceptionSimulationService.exe,3EDF20F5B059DD88ED7DBAF40CF31CA7,7388447A80DD1714A3FDD20A03AF99DFF670F55B,4460E7CEF33CABD01263AA975E512A0622B305B9B74DDACC90EDC8CCABAAD745,3072:SRVN02r2H3oFcIgfAqDoDPVoH30Y3+fZL:SZ0fHYFcIgAJDPVo33q,,,,,,,,,,,,,,,,,,,,,,,
PerceptionSimulationService.exe,C:\Windows\system32\PerceptionSimulation\PerceptionSimulationService.exe,FC843422E589B5B2400FE528BCF96DD3,7FED8242B33343E6ADD2AA112D55991CD3B4E9CD,2FBD09D8C423876B4C47211FD878514DB630DD38A0EE7292B608051CA2CAF137,1536:4i5L8OascgCDVIxPT2ym3rp4kmlCrolqJ5VLKgljv3OFbOsJs3Gey9RHOeCUC:4g8FZIxPTXKfUCrUCele+DHOeC1,,,,,,,,,,,,,,,,,,,,,,,
PerfBoost.exe,C:\Program Files (x86)\Microsoft Office\root\Office16\PerfBoost.exe,639E8FBAD41C5FA24B466837E2CE61EC,4929E68FD58679B60F77837BD5EF6DD921D24546,43AC8F2669E88400E8F93936E88836DD02223EE7936B59689A987C3C178DF951,12288:DktrAtTAoEqPjIQ+KIlt1O1jDkL6QxxcNZn6qLWnpyOCaPb:E09RjIXlt6DkDvqLWc5az,,,,,,,,,,,,,,,,,,,,,,,
perfhost.exe,C:\WINDOWS\SysWOW64\perfhost.exe,0EC027E95D4B022102940FA3CD930E46,0F0B43842DA306C38B2B28C1F46E30D274DB2497,A802DE40D4F9FEA20516D4D8BA65942F48E47546DEB116C75B7A9EDB1F2EAAC6,384:2abyH9T1hZCnqpbLHoZv1ZS+lF6Wa0Wk5Ftgs+p5YT:PenhUPzSOFOiWI,,,,,,,,,,,,,,,,,,,,,,,
perfhost.exe,C:\Windows\SysWOW64\perfhost.exe,2FC7CFCEDBF7E038351C7CEB1036D2E1,E826FDD69BDB47C8B13E4CD19CAD5F2AB0580400,41D7DA706F0CF613DF768B6795CD09C5C1035F9F101051FB58F5042EB4352DB6,384:PabW9bWlzvC3qZKrntZL1Zp+lF6Wv0WV5Ftgh5D:CumWlnpOFj9kD,,,,,,,,,,,,,,,,,,,,,,,
perfhost.exe,C:\Windows\SysWOW64\perfhost.exe,4CCAD0C9B472CD058D268D3DFDCC0655,9B94F60BCC82C167DD4159E0517127A82FC8A811,F57804A06E76EF78B76A1C1D8744657B4D4DDAB088D8B2ED31D8E7E893A36B59,384:OUabNVVXHL3lPMsAC4dFXzDTct1ZdmmdWY0Ww947udY:2Rr3lNwTodmmJBAY,,,,,,,,,,,,,,,,,,,,,,,
perfhost.exe,C:\windows\SysWOW64\perfhost.exe,8E3C640FFF5A963F570233AE99C0FFF3,56DE20C5CD524C6B0BD01BDC2AEB5936D24C44B9,3DE978B005BF2E88BA858CE37D9E27BD3584642B8412E22C300A1E739743838A,384:aJjx9nVH925gyH6uochX2iUrSe7uRM2NWJs0WF1C/nW3F:kx9yL0OeMM2DU/nW,,,,,,,,,,,,,,,,,,,,,,,
perfhost.exe,C:\Windows\SysWOW64\perfhost.exe,CC037C3D8F265E65F7200D9665D653FD,08D3D23C735DF2EA0546FCBCC2FEFEBB7D340216,68654262029A6F62DEE7F9D296A69A99DD6811C7AA6056DE40CE34440D4513CE,384:labbAjvuy1J69I3JkNMo7rkCY1ZO+l8KW00WG5FtgIQ:EQjtCFMS+OO8Y0G,,,,,,,,,,,,,,,,,,,,,,,
perfmon.exe,C:\WINDOWS\SysWOW64\perfmon.exe,14ACB06686DC70FAB341DE0721B71BF1,2DB1D986522AD14621BB6992E3C784FFF5CC018D,7551915D48416381616480ACF03A94CC3AB493682935389C5357BCC2912EAB15,3072:Xq8ijr4QZhpxd6/GghtYIo9piswTogiqQKy349:or4aHxd67hqIo9s37iTK24,,,,,,,,,,,,,,,,,,,,,,,
perfmon.exe,C:\Windows\system32\perfmon.exe,52BC3295597B70B1380FAA6E32BEFAD3,DAE1D1D4B3D632F42CB4696E0370B714B37BE48A,94E0ECEB1A5DB9D3C32FC83015AC0CC58DB8A5B3E2D3A190631607A0E6736E1B,3072:9pIwWHTowsNMHF1+CalGghtYIo9piswTogiqQKy349:+HZsNMHF3aphqIo9s37iTK24,,,,,,,,,,,,,,,,,,,,,,,
perfmon.exe,C:\Windows\SysWOW64\perfmon.exe,6284C86A1AE399794C18FBBC86CC8340,06D3C338A1C30921DD8544F117F43497AD111E86,3FA716B87491BDC9A01EC636F0010A028552D224EEC64334F7669206C69CFFF2,3072:gHuEgHwz/iUZPGghtYIo9piswTogiqQKy349e:gYHcKUZrhqIo9s37iTK24I,,,,,,,,,,,,,,,,,,,,,,,
perfmon.exe,C:\windows\SysWOW64\perfmon.exe,660927A8213F3A9AB378BDFB195E7277,834BE26A51D0871195C3838C8FD3067A7B237B99,7B2CF6E56FE262686CE9AFDABB260854EE92B257AD95D577E9ADA6A4ECCFB9F1,3072:i88RlSQBQfRwxiE+/9cghtYIo9piswTogiqQKy349a:SRlyf2xO/XhqIo9s37iTK24,,,,,,,,,,,,,,,,,,,,,,,
perfmon.exe,C:\Windows\SysWOW64\perfmon.exe,805F9B64745C730A6BD789083D0EF4E2,DF46DE4C9866BCB49381A406E9CF4D22B6EA2E7F,4A58628ABFA58DCD4E683EBEF43018B663228CB562C27716A799257A7434B6A5,3072:qWuWAqeMLVf7kaFGghtYIo9piswTogiqQKy349t:q8eCVTkaJhqIo9s37iTK24,,,,,,,,,,,,,,,,,,,,,,,
perfmon.exe,C:\Windows\SysWOW64\perfmon.exe,97F73727B423C2FEE513EB7A06E357E5,CA1668D8D389B48A5BA574925B4496DF2950434D,5D4C3EF49BB510B7FBB943ACF60BD6B74FC6D295B9CC93933155CBAF535F03EB,3072:6utzRwSpaYHrz1m2dyGghtYIo9piswTogiqQKy349tm:ZaSpaAn42dyhqIo9s37iTK24nm,,,,,,,,,,,,,,,,,,,,,,,
perfmon.exe,C:\WINDOWS\system32\perfmon.exe,AE3D54BF0D325BDFB785B86511930E37,C3B882CEA05A0371AF48F60D01E0C5DE019E2A2C,76396D7C9650A86A425FD68F9851D0C06DDF3EB808A548FCF0C02FAD6253399F,3072:ypBjlcfRy/COZa6nYI7CGghtYIo9piswTogiqQKy349:P5y/NZ3YI7ihqIo9s37iTK24,,,,,,,,,,,,,,,,,,,,,,,
perfmon.exe,C:\windows\system32\perfmon.exe,CB1511A4E14C072450E5A61BD74859E3,9FD0DCC07AA539A6590D4C73886DAA4664126D07,5898266DF2C54E2F0555D97CC11FBF4707AFE2E991B1A86C1EE7F14F9CA5FA4D,3072:MRra4at1xbcghtYIo9piswTogiqQKy349b:eYxZhqIo9s37iTK24,,,,,,,,,,,,,,,,,,,,,,,
perfmon.exe,C:\Windows\system32\perfmon.exe,D38AA59C3BEA5456BD6F95C73AD3C964,40170EAB389A6BA35E949F9C92962646A302D9EF,5F041CFF346FB37E5C5C9DAB3C1272C76F8B5F579205170E97D2248D04A4EA0C,3072:Y0fcuMXJEzBG8IPFThJRoGghtYIo9piswTogiqQKy349:hWZEzBG8SFNJWhqIo9s37iTK24,,,,,,,,,,,,,,,,,,,,,,,
perfmon.exe,C:\Windows\system32\perfmon.exe,D761794B0779B9951349E2F2507B25BC,F766CCBECB7A281B6D5B0EBC9D7D155F2B803D6B,71FEFCF8B3882C305875888F52E7253674D7F4F0323633480FEA51EB630AEDBA,3072:QkwW3lFIbDZqg6d+GRRTGghtYIo9piswTogiqQKy349:Qel+Zqg6dRhhqIo9s37iTK24,,,,,,,,,,,,,,,,,,,,,,,
PEVerify.exe,C:\Program Files (x86)\Microsoft SDKs\Windows\v10.0A\bin\NETFX 4.8 Tools\PEVerify.exe,1478B8851D3CFDFADF062F5039689D55,0D82E2AAB97ECBC8AFE1F6B59A19EF1CAD1DCF9F,3590509830F027E2AEC29CF6AD5264546ABE7EC680C79B812F31244C3CE3B700,6144:5Vv4KEAupAITg7dOk20LANia2WjohLklfFrG4vho:c+EAN7dQiA8a+LkltrxZo,,,,,,,,,,,,,,,,,,,,,,,
PEVerify.exe,C:\Program Files (x86)\Microsoft SDKs\Windows\v10.0A\bin\NETFX 4.8 Tools\x64\PEVerify.exe,1B735EB9E463BE009BC52F28A86F7D5D,29C167CA8FB0257003EC0A2E426CDF3AFE3F692B,6C89FC6FA70130DFF015271BFBB580BF100EAA3FC168B5BBD4B762E9CBEFD251,6144:xySBYI5nomXZC0kOxFnkXdr0I8sUodCZc2hx+ut6EJH2Qg:xygYWomXA0kOxFnkB0IrUod6+Qg,,,,,,,,,,,,,,,,,,,,,,,
phoneactivate.exe,C:\Windows\system32\phoneactivate.exe,6E220F994F09387091CD1BCFA94F7B89,E50F7FE14C7676378B7F3E23B03E29E94BFC51DD,4325652E762C5BA53C48752373AA2ECA1CA0F91C19E826160FC9B195E1D5E70A,1536:/sZvXjZKYkNj0aiqlm/2WB/dT7j5vpEdkrE3vrWUg6niZA2tjyJVWPCl:UhFLCXtg/dSkrN6niW2Cgql,,,,,,,,,,,,,,,,,,,,,,,
phoneactivate.exe,C:\WINDOWS\system32\phoneactivate.exe,7563EF0B8B9B5A296788B3E546DB7945,84B503EC3F734311114D36DB96FD64E8B9FD2149,FBECBD9F4E2BB637CEE4542A794A769BF2F5A7C431FD529A9B9E9A1E6E5DAF87,1536:gW02oS2Ie+lPC5ihcuAEO0FrN9kEL0WEh9GOrxg6nVtj5xPMu0:gLrS2mOihx30WJ6nVJB0,,,,,,,,,,,,,,,,,,,,,,,
phoneactivate.exe,C:\windows\system32\phoneactivate.exe,CF07F65B58A772104D8CEE60E1FB9E9E,F4EFAFB5B6FAE9BFB941F52DEDAB892AB1CF5C62,411EA79B87FB9B44746C2A711333B45E369F5583F4BB3286653FC1A15E457A9D,1536:JPvOI0N6e6DyNBncDD5CvB7WcGPOb0xIkSXA4xuC0ujby8PeaR:Le2Dv547WBOAGRQC0U1R,,,,,,,,,,,,,,,,,,,,,,,
phoneactivate.exe,C:\Windows\system32\phoneactivate.exe,DADF857A0132D0795A52A576E35FED51,34A11FB5999E30A92833021F0AF9778CECFCCF2A,9310F80D49FC67C792DCFAADBABD84F026619198E7BAC4FD5798548F72A6AF5D,1536:Bz2qdTHUFZjPchDTzJcS3r16z4n019VtJSBTCnG9ZDTNjGPI1:4qdYTcVlrDQtJ29ZDTkQ1,,,,,,,,,,,,,,,,,,,,,,,
phoneactivate.exe,C:\Windows\system32\phoneactivate.exe,FC51534BDC5948B235AE23848FCA67C6,39C53CFCF20511BAFB23631659DB11BFC1E5646D,A2F5AF6E07F164BFA44BEC802A877BEE157F0DC830C8D33FC341411249A1B99B,1536:KDIv8OvRpZDqENAlZn22MgI8/OlCJIF53E1t7J5Xld9g6n6Lpjj0nPD:KKbRpEeSty6n6LBgr,,,,,,,,,,,,,,,,,,,,,,,
photocopy.exe,C:\program files\GIMP 2\lib\gimp\2.0\plug-ins\photocopy\photocopy.exe,69683B38E604136574FF4228FA409BC6,0950394F9B8A758183728778A4A974810EC85E3F,A02D74A578684B6786ABB11F605710AC6525663BE6EE7036B1EE57DF2398678D,1536:+n5uvAFCoLOIVxFJtyumQEXeGY5HcvyaipiPWkpainWXi:PwOaz9/GY5Hcvyfm9pRg,,,,,,,,,,,,,,,,,,,,,,,
PickerHost.exe,C:\windows\system32\PickerHost.exe,25F1FD8901377D14854F53D2A1DF1963,26FD7D5ACA11073F20C213F8C3EC082D2A6B6428,C21C318738CCC820973D9334BF5BC83AA62938538BA057601F9078E57B3361FD,768:daiA9atKerO5khHVHTxAymQub+l491PZfq/:dB0+HvUbw4rPx4,,,,,,,,,,,,,,,,,,,,,,,
PickerHost.exe,C:\windows\SysWOW64\PickerHost.exe,2C0D23D6649257689FAF0C56D151CAC9,47F7899CFB89825778175C46A4507C200CE9ABFB,89566D72F4E1DDD5FF449372E7068E40D35E0AFE613647990A3FB5CCCC700107,384:V9jM/nbcSCZTTXmi7O/ZHkQqEL2JSpjyL0LWdrWw+DDBRJXwlCoZY:I/BozW0+yL0WG1PXAi,,,,,,,,,,,,,,,,,,,,,,,
PickerHost.exe,C:\Windows\SysWOW64\PickerHost.exe,38889FAF0D25386A7B3173E027F49A28,36D09BD375C97FBFA2E4596387AA01E0E4B688F2,06FF431403210FDE7EA6AFD689A2D40945C02EE60AB3A9B6E7337D5AA93B2AAF,768:dlFQlHffsbUNiYOEe7DPAeW+gLB+Ox6qj3ydcCIfXXj1P8g:lQJffs0iYOE1eW3LB96q7ydbAnpP8g,,,,,,,,,,,,,,,,,,,,,,,
PickerHost.exe,C:\Windows\system32\PickerHost.exe,433A4A6A2205559EA3433FEF3F1DC9BB,C129B562FF29EAB4E79DE2EB29E149E858D32859,2FE89DF706C2B56461D988C1E9B57C1C4FEF94353D4E2BF267A99A7EB63846BF,3072:uYcgSb1dwE5/GuOlHA+4Y4H3i+KHfasRcVwEEovx9L:unfwZg+4pH3iMsRswE/5d,,,,,,,,,,,,,,,,,,,,,,,
PickerHost.exe,C:\WINDOWS\system32\PickerHost.exe,593B185135E2FA632350D334877430FD,CBB9DA3C3D89936158BC479CCAD8FA19AB15457B,540B7D239D686FAEBF7AC426B5252DD9FEEBDFDB9A3212D3164EC3BE05B4E579,1536:srCDQQx7tqnRTIgCzo0o9A2grw3TUoDYBGlEHJ+bYFUWJFNAa7idKBpP7L:gRnBdCcR9A2gU3J8+bUUWJEaeQDP,,,,,,,,,,,,,,,,,,,,,,,
PickerHost.exe,C:\Windows\system32\PickerHost.exe,5A1D522A684E4E3A04B7709C515DFA0E,BB06ED25A896B7F3DDA3D2555A8DBAC5C0CC4664,DDA4FFCF2B374C000D60FE9FEA6E08F76765E484D376B5F22ECCA0FC0692332C,768:G6Xp3rfDyLzKQRzmyeZ2IurWG3i99NBhRX9iVll00HcmES50qXdF38xeXj1PKT:p57fkUXQss+G0qtF3XpPKT,,,,,,,,,,,,,,,,,,,,,,,
PickerHost.exe,C:\Windows\system32\PickerHost.exe,A22CCBA3076963F4C79111A60864472D,22CCFDE664BE96C5F6DF4B793F5E962A2F4D24F5,82834848DCDEDE5A8509F2905D576CF00E576162B80FF85E6A0286A4F5B6AD29,1536:RA1KkjQXkUvaJaxoboCv6y4KVK54YRJ+f97i2WJFZAgQUHYx6K4Py:CnevafUCv69KVsJ+fx1WJQgHcf46,,,,,,,,,,,,,,,,,,,,,,,
PickerHost.exe,C:\Windows\SysWOW64\PickerHost.exe,C7721213B06567AB730B99046F611F1A,815AED71960F10B8640692DBFA9E829ACEC515B1,7E6E3F5EC8BF74886709652DEA921BFDBAEB243074715691D890B738A03784C6,1536:y+PMPEytWYnCl2CM0EjOE11wJrePojhSWicQfcg99iNtP/kBPd:y+UP7WYnCzJEjO+1pfpkg998FsBF,,,,,,,,,,,,,,,,,,,,,,,
PickerHost.exe,C:\Windows\SysWOW64\PickerHost.exe,E43A63632C72D52B9C17A0AD85BF2E65,E8EA5666C04F3D9AD946CE0D8B19C78ED183F70A,7D8F2DE2869889F41FE94FD9A4CCC1F67B971F9DB8F564E216B99B682E6C7241,1536:O+HsU8OXmSD8h0ys52Vz+OZYO9P9a8d3DzSgrLq/0PR6NNphgoPtE:O+78emyWJs2x9ZYO9P9aYTzSgK/0PRUA,,,,,,,,,,,,,,,,,,,,,,,
PickerHost.exe,C:\WINDOWS\SysWOW64\PickerHost.exe,FC004590CCAFF6A2DDFF20FEB2C663B2,122C39816B42988FB77EC1F8A23799FE91CF2533,36640BDA611CC9D6E2B9984127E6E492FB31F9FE7E07E70A64F5EB46F6D40227,1536:n0Gx+HrLi98S9O9XmwUWi0OwmDJrePojhg2zbEZOxg99+NtAxTjpP1u:b+LL3g0XXU0OwmbEoxg994mxTt4,,,,,,,,,,,,,,,,,,,,,,,
pidgin.exe,C:\Program Files (x86)\Pidgin\pidgin.exe,8A9A59B52C2D6D34D2924D517C38381B,5FCF133CA486E8457B22B24E4830CFF32EEB0732,7064162A174E1CB12FA4EF8D0CD0F45FD73BBEED7D9C40F83B2F619CDCA313E5,768:xx507g0w/a5LDei5BCEUyVbVNYVl4NGB51gF:xx5Pv/aLDvCEdbjYVl4NGB5+,,,,,,,,,,,,,,,,,,,,,,,
pidgin-uninst.exe,C:\Program Files (x86)\Pidgin\pidgin-uninst.exe,410E7935B3F84864AD7755A591A157B9,E75BE4B59665C747C0984F0401E5948214317F0C,9ADB0452ED8F07A50C6D1083EF3E6EF2BF781DB02F577CD9630B2ECB2617C626,3072:mSrFD0QAGq6muvCh7MCqThniOeYNpsJRHS:gQA47Ch4CqTBeYNuVS,,,,,,,,,,,,,,,,,,,,,,,
PinEnrollmentBroker.exe,C:\WINDOWS\system32\PinEnrollmentBroker.exe,3E76EDC02C31BB4B58FF57D54F9AD088,F28B64CF7034682912F616098908412C03A351B8,D6A2274BDC71FE08FB2B21FCFA7E4B0AC9C7C6DA05D2D13597125A7B7F7D00CC,1536:E+ddVA6E18Rxkd6chgU16Wv3NVart3rkLbYj2YKmlAwvus9arRKgXUa0:BdVL0lgUJv9Vaac2Yllh18xka0,,,,,,,,,,,,,,,,,,,,,,,
PinEnrollmentBroker.exe,C:\Windows\system32\PinEnrollmentBroker.exe,79C1AD1982EA7C57217FE2F691CDB619,F5F679ED4195971CE2E6B3B9BF40247824E794A2,0031642ED03CA783BE44A6AB62702BC1F4AFE78C245B5B42DDC41D65155468A0,3072:DFWpQoKnAF/nkFPGyuWOiUOvUfbEu+nBq+:D1tfAyuW30+nBq,,,,,,,,,,,,,,,,,,,,,,,
PING.EXE,C:\Windows\system32\PING.EXE,2F46799D79D22AC72C241EC0322B011D,9C13C854A4EF98879D0CAB80EF679B4C4ECCF518,7AF50FA112932EA3284F7821B2EEA2B7582F558DBA897231BB82182003C29F8B,384:Js9qZDngKcZhS6JLFULEg9PhayhN9dsv/45rJLQhW79WBlW:JsgZbgZZGa49snUrJLQ5,,,,,,,,,,,,,,,,,,,,,,,
PING.EXE,C:\WINDOWS\SysWOW64\PING.EXE,36A1F0BBF757F52C9F051C91D11DE6AA,1BA5FE277C64F780BB1307DDF73860BAE015874D,09E7534F7703B4E067455F0D83A77EFA28A04C368381C5A0456282A57E801B04,384:ICqLnT9yke5khypn1X5ObPcPQooZJLZbKWAlWz:IlO5khyN1a1oYJLZQE,,,,,,,,,,,,,,,,,,,,,,,
PING.EXE,C:\Windows\system32\PING.EXE,56633150D77AE242D07727B0564430BB,8757646428A176F76E6F38458A25902A8FEBA9C0,741AD992403C78A8A7DBD97C74FDA06594A247E9E2FA05A40BB6945403A90056,384:DL97irkr1hp22PeQw78T5HfjQ1H6PE7Apvu0pFjSbuLmq1mLQhWE2WmlW:DLFfASeQw78TpYGuO4CL11mLQG,,,,,,,,,,,,,,,,,,,,,,,
PING.EXE,C:\windows\SysWOW64\PING.EXE,60DD39FE21BF99A2F1549A8DDB23D962,FC104193FB0151AC127BF76EF2D476FD6C03D4BE,E3CD6A30D8EEA5BA802A453C9FF6225625A61074323E956FB04854E2F3EB627E,384:XjixTgsPP56i9BilW843qe4h3HUXZ37O5PNEm6uwEWjlWM:4kibiM843D4hXCgORuqJ,,,,,,,,,,,,,,,,,,,,,,,
PING.EXE,C:\Windows\system32\PING.EXE,7B647B55695ACE1E99158F79AB3AF51A,57CC695F7FFA71A5970DDAB9A8656DDEC78E795A,ED7FA5B3CCBDD31A9E83F7C59F78AB5E2C83C7FEEDCC5F8B95948D11EBD7FF34,384:iFnrwG6oyRxaMMJVyR3juVSEwpQ2DGrGHggpv/JOys4WalW:iONcMMJVyRqU6riH9F/Jn,,,,,,,,,,,,,,,,,,,,,,,
PING.EXE,C:\Windows\SysWOW64\PING.EXE,8CA6D537FD710AC4A2E5668877345C12,9B170284524AEF2C12F712A6169948F5748CAC61,BDC34D4260925E54B84395B8167CA5D6F9C4AA2E047221C14F7736DDDEB13906,384:SxaLJouSQZtCJcKChCK8g6NSdXggoC5sxQ7pXpOWalW:SxaSlKkChCNwWLelXo,,,,,,,,,,,,,,,,,,,,,,,
PING.EXE,C:\Windows\SysWOW64\PING.EXE,A0BC49F1C99A101E06125FD260CB59FB,7AC59B5D53E9DAE61D9991BC5D71E2D5202F5AE6,C370E9606A929ACA877E7E5267A9F05FFA09A7CC4C53575B3BE8216DFED945B1,384:QfSk6DAmGh5hv7GRXPoL8LPgooZNLZbKWmlW2k:sv5hv7C6/oYNLZWRk,,,,,,,,,,,,,,,,,,,,,,,
PING.EXE,C:\windows\system32\PING.EXE,A41659711F3B9B48AFBA65BCD5C8C4E2,BFFC28401D8E1FDCB634434330BC8C1E221AAE62,A510579A207C53BA35EF3551D2D62CFD9FE0E9D7F13C1DD6BEB8CED0D7F1154E,384:WPq7wf2cDzAK2IPOfwg/qaG7W3127r6lDXocT2sWjlW:WyafAK2IPojI7sY6lDYcT8,,,,,,,,,,,,,,,,,,,,,,,
PING.EXE,C:\Windows\SysWOW64\PING.EXE,B3624DD758CCECF93A1226CEF252CA12,FCF4DAD8C4AD101504B1BF47CBBDDBAC36B558A7,4AAA74F294C15AEB37ADA8185D0DEAD58BD87276A01A814ABC0C4B40545BF2EF,384:PVhNH/TqNcx+5tTAjtn3bPcPwoeGULZbiWBlWjVw:PVhZXx+5tTetLVohULZJgw,,,,,,,,,,,,,,,,,,,,,,,
PING.EXE,C:\WINDOWS\system32\PING.EXE,F3F3D2B0196B9A00E91838888E76B5F6,565505D129A019780E351E615A29722AEF479380,E9EF80A7849F1CF02CB5FB8396FF9E270CB9006F30294A52C6490A72B373BE00,384:4L97irkr1hp22PeQw78T5HfjQ1H6PE7Apsu0pFEfqmq16LQhWvWAlW:4LFfASeQw78TpY9uO0q116LQm,,,,,,,,,,,,,,,,,,,,,,,
pingsender.exe,C:\Program Files\Mozilla Thunderbird\pingsender.exe,51849446729CCD17336B59B2EB761A84,0478F88E9C2ED80AABAE3642D901A59B680B7992,56CC28E2216E853723BD539FDA467B55617D6B3686206A226E8041D2AB9CF133,1536:66dBxbYnvXJsIiVFMxVK2/EpMnToIfwUUVN:bBuvXJN5/E+TBfwUUT,,,,,,,,,,,,,,,,,,,,,,,
pingsender.exe,C:\Program Files\Mozilla Firefox\pingsender.exe,90BB8071BBE8108CAF7760F63D7388B9,D0FC399ED671914600349231E2390E7D739D5474,7894DAFB53FE7C10B9DC471593B65D9CABD24C6C22787A96731E4D6DFE6C1DAF,1536:tD7yTZEdho/nOyYdCHLja7I/aa+nToIfzV5P59:wKdhWHa7uraTBfzf/,,,,,,,,,,,,,,,,,,,,,,,
pingsender.exe,C:\Program Files\Mozilla Thunderbird\pingsender.exe,98023C0746D2917A479C2139D7686DBD,CBA6BD9C0776C1E2D3CFD809AB4DE58C05D0E9C3,288A9BC011ACF631B89BE23D155B749AE8FD706327C18AD1CF8433505C800034,1536:o6dBxbYnvXJsIiVFMxVK2/EpMnToIfw7IIxv:RBuvXJN5/E+TBfw7I0,,,,,,,,,,,,,,,,,,,,,,,
pingsender.exe,C:\Program Files\Mozilla Firefox\pingsender.exe,E3D9F2B33B4FA40709DB2330E606B006,5738589199EAC279772E59622F495A89496CB023,2DFED04D848C3D6CDAAF3C266A2B7E26A61ADF4549056B46455A3A13C8296996,1536:3cCypUMJdh1BXvYdCbLjN7IcenToIfL+cq1dMZr:+3dhD7N7P6TBfL+ciGZr,,,,,,,,,,,,,,,,,,,,,,,
pingsender.exe,C:\program files\Mozilla Firefox\pingsender.exe,E947180A9F41C8C5198891B419D6132C,EEB39E18BD3D95F0976C1B726BDB9100ABEF2B6F,03B3B3AFA1C7BF335A00FB81D8D449ED57FC80BADFB07DDDAD4CBE01CA040A40,1536:k4yDR9dhIPnOS8djELj67IZEOnToIfzGaP1u:w3dhLk67iEqTBfzRPE,,,,,,,,,,,,,,,,,,,,,,,
pingsender.exe,C:\program files\Mozilla Thunderbird\pingsender.exe,ECD20B034E0BC05C9B704BAEE61D3E3F,F02BA7333A71C8831285A83262D657B472400B8C,F121D9023A28AFC2630BCEF8151D36F3EEFA2292DA18E9EAF940E060BAB44E34,1536:D6dBxbYnvXJsIiVFMxVK2/EpMnToIfwPoZxtA:WBuvXJN5/E+TBfwPoZI,,,,,,,,,,,,,,,,,,,,,,,
PinningConfirmationDialog.exe,C:\Windows\SystemApps\Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy\PinningConfirmationDialog.exe,B50C08EFB73D902BEB98FAA4D516526C,51BD51E685FCB139E482C3BE5957E6C4AAB5080A,6F4B8B74CD58406DB8A505D7C776607CFA77EE4337D9AEDC4F009D99BE52E0BD,6144:O4+fjaJlEuya/0cPuzjgmVEa6Mti60lgG7BLPIDOwLwwM8:PJlEBcPAjEMylgSBLPIWF8,,,,,,,,,,,,,,,,,,,,,,,
pip.exe,C:\Program Files\Python38\Scripts\pip.exe,0D99FE4499F271F6275530BF81A7FCB9,52318B6C96E21C909800DA771589BB846B488D91,11ECE83D9A682AADB1D0D417C20A2E7EF26404ABF04D57A11C9577F2FFFB7337,1536:Oq9wlfW9aTR7gyTdneTaef5g9aJxgdS64Cdk+uJE4F4k1hEZqm6iM1FfHYTophC:n9sfQvTbuaJG4vlP6k4qmKjfHYTorC,,,,,,,,,,,,,,,,,,,,,,,
pip.exe,C:\Program Files (x86)\Python38-32\Scripts\pip.exe,26723A99B475B43622C574BFF8A07E1F,B59D62AE9C7BDC63374EB03F905358DED63DB13D,FDCAF7FC9EE259BD32EA7AA86A12864F9BE60ACDA75A3D8D00F3206C7775CA4B,1536:WRCgEoP+G7f5G+OISw7ehlGHf5KOdT+m3jM97/TuF0SqfuYFfHYToxsjX:WRCg9nxGjBlGrdTd3wL2qfuCfHYToqjX,,,,,,,,,,,,,,,,,,,,,,,
